src_ip,dst_ip,packet_count,flow_duration,avg_packet_size
192.168.42.11,5.35.226.136,1.0986122886681098,0.004799986953482716,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004937123606813558,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048168334725592465,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004779580930573163,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00486832037028217,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004806630685038971,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004906281362046109,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004818494381605614,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004815409834038151,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00482513799020503,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0047876484777731034,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004903908842278273,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048723537940788784,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004971048977407003,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005094167053134485,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00481944347125069,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004944715398094375,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004956340216797747,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005117175879392413,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005010903886564436,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004884691224704713,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048139861934903055,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004958475372890113,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0049826734899931,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0049067558653242156,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.008393251519629559,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005092743809381694,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005138049408105896,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005116227072280155,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005114092252986084,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005297670056810599,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005057399273091808,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005118599088372862,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005061194719410205,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048896736054641924,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005078511260443427,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005069022781946976,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00508112057624643,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005073292608411746,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005103180883196333,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004905095102865798,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004947562304965647,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00522841727297517,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005002600911477939,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00504625006622136,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0047712760345877845,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005267313262495233,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0049717606861425755,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004930955233959124,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004784801115605006,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0049081793738076146,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004804020652905914,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004799512399539695,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004815172560754257,4.709530201312334
