src_ip,dst_ip,packet_count,flow_duration,avg_packet_size,iat_mean,total_bytes
192.168.110.9,8.8.8.8,1.0986122886681098,0.014755756366700535,4.465908118654584,0.014755756366700535,5.153291594497779
192.168.110.9,8.8.8.8,1.0986122886681098,0.014113026262186319,4.465908118654584,0.014113026262186319,5.153291594497779
192.168.110.9,8.8.8.8,1.0986122886681098,0.014618549959415961,4.465908118654584,0.014618549959415961,5.153291594497779
192.168.110.9,8.8.8.8,1.0986122886681098,0.030464354928583237,4.465908118654584,0.030464354928583237,5.153291594497779
192.168.110.9,8.8.8.8,1.0986122886681098,0.01419976606223377,4.465908118654584,0.01419976606223377,5.153291594497779
192.168.110.9,8.8.8.8,1.0986122886681098,0.02650652974242813,4.465908118654584,0.02650652974242813,5.153291594497779
192.168.110.9,213.61.29.182,1.0986122886681098,0.0035107425854086463,4.919980925828125,0.0035107425854086463,5.60947179518496
192.168.110.9,213.61.29.182,1.0986122886681098,0.0034888847086486626,4.919980925828125,0.0034888847086486626,5.60947179518496
192.168.110.9,213.61.29.182,1.0986122886681098,0.0036931897006015177,4.919980925828125,0.0036931897006015177,5.60947179518496
192.168.110.9,213.61.29.182,1.0986122886681098,0.0031471744812967208,4.919980925828125,0.0031471744812967208,5.60947179518496
192.168.110.9,213.61.29.182,1.0986122886681098,0.003717180920291336,4.919980925828125,0.003717180920291336,5.60947179518496
192.168.110.9,213.61.29.182,1.0986122886681098,0.003253882354573409,4.919980925828125,0.003253882354573409,5.60947179518496
192.168.110.9,213.61.29.182,1.0986122886681098,0.003365331205191302,4.919980925828125,0.003365331205191302,5.60947179518496
192.168.110.9,213.61.29.182,1.0986122886681098,0.003269804379427551,4.919980925828125,0.003269804379427551,5.60947179518496
192.168.110.9,213.61.29.182,1.0986122886681098,0.0033532126356813556,4.919980925828125,0.0033532126356813556,5.60947179518496
192.168.110.9,213.61.29.182,1.0986122886681098,0.0032935681240815295,4.919980925828125,0.0032935681240815295,5.60947179518496
194.25.0.68,192.168.90.10,1.0986122886681098,0.0003227666613400125,4.927253685157205,0.0003227666613400125,5.616771097666572
194.25.0.68,192.168.90.10,1.0986122886681098,0.0002119316577209468,4.61512051684126,0.0002119316577209468,5.303304908059076
192.168.120.21,192.168.90.10,1.0986122886681098,0.0005007920174349062,4.574710978503383,0.0005007920174349062,5.262690188904886
192.168.90.10,192.168.120.21,1.0986122886681098,0.003939250531595286,5.0369526024136295,0.003939250531595286,5.726847747587197
192.168.90.10,192.168.120.21,1.0986122886681098,0.008158689572446604,6.700115914203892,0.008158689572446604,7.392647520721623
